name,chembl_id,clean_smiles,first_approval_year,indication_class,molecule_type,withdrawn_flag,therapeutic_flag,polymer_flag,inorganic_flag,natural_product_flag,oral,parenteral,topical,MaxEStateIndex,MinEStateIndex,MaxAbsEStateIndex,MinAbsEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
OXYBATE,CHEMBL1342,O=C(O)CCCO,2002,SODIUM OXYBATE,Small molecule,False,True,False,False,False,True,False,False,9.647083333333333,-0.8527314814814815,9.647083333333333,0.03541666666666665,0.5228516803190233,104.105,96.04099999999998,104.047344116,42.0,0.0,0.3029283057951402,-0.4812293289068129,0.4812293289068129,0.3029283057951402,1.5714285714285714,2.142857142857143,2.2857142857142856,16.365406728645734,10.327700307333178,1.911047348678175,-1.849692574391192,1.830528303614746,-1.9467759438344536,5.66026826205306,-0.13681087154962362,2.8219389370591843,59.955246978201394,5.698670612749268,3.9239958250234213,3.9239958250234213,3.270055610029662,2.0975120995920222,2.0975120995920222,1.2208987315666058,1.2208987315666058,0.548756049796011,0.548756049796011,0.2302826666571221,0.2302826666571221,-0.5700000000000001,29.01955000865388,6.43,3.614162062615101,5.43,41.58406697545516,10.213054789681411,0.0,0.0,0.0,0.0,5.969305287951849,4.794537184071822,0.0,0.0,0.0,0.0,6.4208216229260096,13.027703587438928,0.0,15.007591973753234,5.969305287951849,0.0,0.0,0.0,12.841643245852019,6.606881964512918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.789242042146178,4.794537184071822,0.0,12.841643245852019,0.0,0.0,0.0,0.0,57.53,5.969305287951849,4.794537184071822,0.0,13.027703587438928,6.4208216229260096,0.0,0.0,0.0,0.0,0.0,10.213054789681411,0.0,0.0,9.647083333333333,15.985277777777778,0.0,-0.8527314814814815,0.0,0.4224537037037035,-0.03541666666666665,0.0,0.75,7.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,3.0,0.0,0.0,0.0,0.0,-0.15650000000000003,23.955599999999993,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AMIFAMPRIDINE,CHEMBL354077,Nc1ccncc1N,2018,,Small molecule,False,True,False,False,False,True,False,False,5.354814814814815,0.5347222222222225,5.354814814814815,0.5347222222222225,0.5014053270919594,109.132,102.076,109.06399722399999,42.0,0.0,0.07336639198582884,-0.3969704345438487,0.3969704345438487,0.07336639198582884,1.25,2.0,2.375,14.734607657615435,10.365459732773402,1.8597667890401834,-1.9274098357030085,2.0771907942591605,-1.9291179720793665,5.598958727674477,1.3351849066244093,3.134861511345448,163.78358594239864,5.983127663125442,4.3339649414480865,4.3339649414480865,3.804530452640311,2.2544316512069074,2.2544316512069074,1.5045921110631784,1.5045921110631784,0.8871145283007608,0.8871145283007608,0.4174288365296978,0.4174288365296978,-1.25,72.49526582754562,4.898148148148148,1.6944897959183673,0.7026627218934911,47.3308324944689,11.46733495432437,0.0,0.0,0.0,0.0,0.0,4.9839785209472085,0.0,0.0,0.0,0.0,6.06636706846161,6.196843571613076,17.5716161209802,0.0,11.374772549367124,0.0,4.9839785209472085,0.0,0.0,11.46733495432437,18.460054211687762,0.0,0.0,11.46733495432437,11.374772549367124,0.0,0.0,4.9839785209472085,0.0,0.0,0.0,18.460054211687762,0.0,0.0,0.0,64.92999999999999,0.0,0.0,0.0,0.0,11.374772549367124,0.0,6.196843571613076,12.263210640074686,0.0,4.9839785209472085,11.46733495432437,0.0,0.0,3.7400925925925925,0.0,11.805185185185186,0.0,1.662037037037037,3.1260185185185185,0.0,0.0,0.0,8.0,4.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,0.2460000000000001,33.0618,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RESORCINOL,CHEMBL24147,Oc1cccc(O)c1,1946.0,Keratolytic,Small molecule,False,True,False,False,False,False,False,True,8.653055555555556,0.08796296296296324,8.653055555555556,0.08796296296296324,0.5245841402909771,110.11199999999998,104.06399999999998,110.036779432,42.0,0.0,0.1187636737862982,-0.5078233297968214,0.5078233297968214,0.1187636737862982,1.0,1.5,1.75,16.26618796703708,10.316552974053314,1.8505884516445152,-1.886818484123126,2.1427490431363787,-1.6137659198996108,5.296800129579212,0.45038648533236286,3.077660437970554,166.38833891467198,5.983127663125442,4.203828267758419,4.203828267758419,3.787693700234704,2.2685808005458763,2.2685808005458763,1.5198521031882708,1.5198521031882708,0.8297374894999839,0.8297374894999839,0.4930306101328478,0.4930306101328478,-1.1800000000000002,64.0524865010122,4.966627565982405,1.7381205361963379,0.9041418956093399,47.01987062388899,10.213054789681411,11.49902366656781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.06636706846161,12.13273413692322,6.06636706846161,0.0,10.213054789681411,0.0,0.0,0.0,0.0,0.0,0.0,24.26546827384644,0.0,11.49902366656781,0.0,0.0,11.49902366656781,0.0,10.213054789681411,0.0,0.0,0.0,24.26546827384644,0.0,0.0,0.0,40.46,0.0,0.0,0.0,11.49902366656781,0.0,0.0,18.19910120538483,6.06636706846161,0.0,0.0,10.213054789681411,0.0,0.0,0.0,17.30611111111111,0.0,0.1759259259259267,5.851296296296296,0.0,0.0,0.0,0.0,8.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0977999999999999,29.771599999999992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BETAZOLE,CHEMBL1201323,NCCc1cc[nH]n1,1982,BETAZOLE HYDROCHLORIDE,Small molecule,False,True,False,False,False,False,True,False,5.265833333333333,0.6714814814814815,5.265833333333333,0.6714814814814815,0.560081635014732,111.14799999999998,102.076,111.07964728799999,44.0,0.0,0.06341559806615198,-0.33008322326474965,0.33008322326474965,0.06341559806615198,1.75,2.625,3.125,15.097468521110777,10.31477635517902,1.8767034835524452,-1.8440882238796847,1.8845129983831697,-2.0199153062587327,4.966037014495558,0.9012666020516437,2.500248651523409,133.39382807919944,5.819990956308912,4.593477965441931,4.593477965441931,3.931851652578137,2.619698879080054,2.619698879080054,1.6042487847906475,1.6042487847906475,0.9588905818786696,0.9588905818786696,0.5780261982235769,0.5780261982235769,-0.8300000000000001,107.1071906974106,5.309470013947001,2.470712071659608,1.0691139139648633,47.898440015668434,5.733667477162185,0.0,0.0,0.0,0.0,0.0,5.098681808301038,0.0,5.098681808301038,0.0,0.0,12.611123474374185,12.617665194539086,5.693927994848461,0.0,0.0,0.0,10.197363616602075,5.733667477162185,6.4208216229260096,6.544756405912575,17.957138634923147,0.0,0.0,5.733667477162185,0.0,0.0,0.0,16.74212002251465,6.4208216229260096,0.0,5.693927994848461,12.263210640074686,0.0,0.0,0.0,54.7,0.0,0.0,0.0,0.0,6.544756405912575,12.114749617774471,0.0,6.196843571613076,6.06636706846161,10.197363616602075,5.733667477162185,0.0,0.0,0.0,6.609953703703704,6.3005555555555555,0.0,1.9234722222222222,2.6612037037037037,0.6714814814814815,0.0,0.4,8.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,3.0,2.0,0.0,0.0,0.0,1.0,-0.08910000000000035,31.346099999999996,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HISTAMINE,CHEMBL90,NCCc1c[nH]cn1,1939,HISTAMINE DIHYDROCHLORIDE,Small molecule,False,True,False,False,False,False,True,False,5.265833333333333,0.6714814814814815,5.265833333333333,0.6714814814814815,0.560081635014732,111.14799999999998,102.076,111.07964728799999,44.0,0.0,0.09225606297288715,-0.35090408049868166,0.35090408049868166,0.09225606297288715,1.75,2.625,3.125,14.853818758737663,10.337598842205733,1.8742370781385074,-1.8452208086247561,1.8770821358832852,-2.0177609595662345,4.933366757679257,0.9348880207504366,2.500248651523409,133.39382807919944,5.819990956308912,4.593477965441931,4.593477965441931,3.931851652578137,2.6096327723387156,2.6096327723387156,1.5992157314199782,1.5992157314199782,0.9553316757101956,0.9553316757101956,0.5755096715382424,0.5755096715382424,-0.8300000000000001,107.1071906974106,5.309470013947001,2.470712071659608,1.0691139139648633,47.929986447263715,10.717645998109393,0.0,0.0,0.0,0.0,0.0,0.0,4.9839785209472085,0.0,0.0,0.0,6.544756405912575,12.617665194539086,12.021248069613002,0.0,0.0,0.0,9.967957041894417,5.733667477162185,6.4208216229260096,6.544756405912575,18.21809164122608,0.0,0.0,5.733667477162185,0.0,0.0,0.0,16.51271344780699,6.4208216229260096,0.0,5.693927994848461,12.524163646377618,0.0,0.0,0.0,54.7,0.0,0.0,0.0,0.0,6.544756405912575,12.114749617774471,0.0,6.3273200747645415,6.196843571613076,9.967957041894417,5.733667477162185,0.0,0.0,6.818287037037037,0.0,6.3005555555555555,0.0,0.0,4.376342592592593,0.6714814814814815,0.0,0.4,8.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,3.0,2.0,0.0,0.0,0.0,1.0,-0.08910000000000035,31.346099999999996,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
METHIMAZOLE,CHEMBL1515,Cn1ccnc1S,1950,Thyroid Inhibitor,Small molecule,False,True,False,False,False,True,False,False,4.000771604938272,0.7500000000000002,4.000771604938272,0.7500000000000002,0.49165650235152397,114.17299999999999,108.125,114.02516919199999,38.0,0.0,0.16402067666290848,-0.32933080510823554,0.32933080510823554,0.16402067666290848,1.8571428571428572,2.5714285714285716,2.7142857142857144,32.1169299504691,10.919805895320636,1.8453391251854607,-1.8574803674931541,1.9591803406382677,-1.8252054280522054,7.796408939215016,0.7939075241160366,3.1179126764301257,141.97833347799207,5.276020881938894,3.996341324879125,4.890768515879041,3.304530452640311,1.9677651015775506,2.4149786970775087,1.3381469742442733,1.738146974244273,0.795749171342489,1.2266892790183392,0.3577350269189626,0.491068360252296,-0.44000000000000006,49.54039820861129,4.712439024390244,1.577818150056773,0.7710082106405698,47.59019178585143,4.567099647791355,0.0,5.156436481820707,0.0,0.0,0.0,0.0,4.9839785209472085,0.0,12.628789148012991,0.0,0.0,19.441359125903343,0.0,0.0,12.628789148012991,0.0,9.551078168738563,7.04767198267719,5.156436481820707,0.0,12.393687143226153,0.0,0.0,0.0,0.0,0.0,12.628789148012991,9.551078168738563,7.04767198267719,0.0,0.0,17.550123625046858,0.0,0.0,0.0,17.82,0.0,0.0,0.0,0.0,0.0,5.156436481820707,0.0,6.196843571613076,17.81161520208162,17.6127676689602,0.0,1.8364197530864197,4.000771604938272,3.8433641975308643,0.7500000000000002,0.0,0.0,0.0,3.560185185185185,0.0,1.8981481481481481,0.25,7.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.7087999999999999,30.459999999999994,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AMYL NITRITE,CHEMBL3833339,CC(C)CCON=O,1979.0,Antihypertensive,Small molecule,False,True,False,False,False,False,False,False,9.314127928949357,0.44560185185185186,9.314127928949357,0.44560185185185186,0.319285843467913,117.148,106.05999999999999,117.078978592,48.0,0.0,0.15465995044033867,-0.3640713196909266,0.3640713196909266,0.15465995044033867,1.625,2.25,2.625,16.71921591343977,10.149598306582645,1.912485094885176,-1.9799409847264564,1.975179754361075,-1.9270512282979093,4.399538659180447,0.12817060849533451,2.814002148389726,63.449009551524824,6.405777393935816,5.255274007990405,5.255274007990405,3.770055610029662,2.716772335108039,2.716772335108039,2.09028117406767,2.09028117406767,0.8391931199743844,0.8391931199743844,0.32567468768998536,0.32567468768998536,-0.6000000000000001,48.27551104108667,7.3999999999999995,4.5562499999999995,5.4,48.96133519863132,4.8375885837366335,6.606881964512918,5.340189921973525,0.0,0.0,0.0,0.0,0.0,0.0,4.907065243988282,13.847474399381248,12.338727669087403,0.0,0.0,4.8375885837366335,0.0,0.0,0.0,11.258095968134917,20.268296022307258,6.606881964512918,4.907065243988282,0.0,0.0,0.0,0.0,0.0,0.0,6.606881964512918,4.8375885837366335,10.824971290149676,20.268296022307258,5.340189921973525,0.0,0.0,0.0,38.66,0.0,4.907065243988282,0.0,0.0,12.52478801067431,6.4208216229260096,0.0,0.0,0.0,24.025252905091406,0.0,0.0,0.0,13.527877928949358,2.2576388888888888,0.0,0.5803240740740738,0.0,0.8945833333333334,4.572909108087679,0.0,1.0,8.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,1.7305,31.201999999999988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
BETAINE,CHEMBL95889,C[N+](C)(C)CC(=O)O,1996,BETAINE HYDROCHLORIDE,Small molecule,False,True,False,False,False,True,False,False,9.999305555555555,-0.7523148148148142,9.999305555555555,0.18055555555555536,0.5087419812269736,118.15599999999998,106.05999999999997,118.08625504409,48.0,0.0,0.35882568252730396,-0.4770769695102543,0.4770769695102543,0.35882568252730396,1.5,1.875,1.875,16.367194187470638,10.518264889210876,2.1065994336808056,-2.1990874499509796,1.859088011725853,-2.387678477569735,5.673549597382284,-0.8623201343743603,3.5512529243669313,93.09201719290463,6.784457050376174,5.509782262650327,5.509782262650327,3.416502219436388,2.439152886091896,2.439152886091896,2.84217651078216,2.84217651078216,0.6096020495807019,0.6096020495807019,0.405781201666335,0.405781201666335,-0.5700000000000001,23.005390496014627,7.43,2.1320002271579725,5.43,49.12458049445445,9.58955825253533,0.0,6.544756405912575,0.0,0.0,5.969305287951849,0.0,4.794537184071822,0.0,0.0,0.0,0.0,0.0,21.143015948031568,14.384095436607153,5.969305287951849,0.0,0.0,0.0,0.0,27.687772353944144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.24663589443132,4.794537184071822,0.0,0.0,0.0,0.0,0.0,0.0,37.3,5.969305287951849,4.794537184071822,0.0,6.544756405912575,4.483030857694624,0.0,0.0,0.0,21.143015948031568,0.0,5.106527394840706,0.4814814814814814,0.0,9.999305555555555,8.233472222222222,0.0,-0.7523148148148142,0.0,0.0,0.18055555555555536,5.524166666666667,0.8,8.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,-0.22280000000000016,30.535199999999985,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TROMETHAMINE,CHEMBL1200391,NC(CO)(CO)CO,1965,Alkalizer,Small molecule,False,True,False,False,False,False,True,False,8.340277777777779,-1.208333333333333,8.340277777777779,0.4027777777777777,0.3368315430776369,121.136,110.04799999999999,121.073893212,50.0,0.0,0.08562978010591885,-0.3942766406592915,0.3942766406592915,0.08562978010591885,1.0,1.25,1.25,16.288998185683045,10.068494081380942,2.2021315972067743,-2.198269838930301,1.927703860327766,-2.5015434495390725,4.800591805789583,0.06975167122596904,3.5832125652604643,54.039100017307746,6.621320343559643,4.540311399249142,4.540311399249142,3.6819805153394642,2.2980186044251476,2.2980186044251476,1.8367140847210515,1.8367140847210515,0.9446816720025198,0.9446816720025198,0.14999999999999994,0.14999999999999994,-0.16,52.28341890015258,7.840000000000001,2.9852263467168973,1.7506488401138385,47.556669324620124,21.0532496616843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.3595711459221,15.319582184522117,0.0,0.0,0.0,5.733667477162185,5.538925252383345,19.820645893538753,0.0,0.0,0.0,5.733667477162185,0.0,0.0,0.0,40.679153330444215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.71000000000001,25.3595711459221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0532496616843,0.0,0.0,0.0,25.020833333333336,3.937500000000001,0.0,0.0,0.0,-1.208333333333333,0.0,1.0,8.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,3.0,0.0,0.0,0.0,0.0,-2.3391999999999995,28.175799999999995,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PYRAZINAMIDE,CHEMBL614,NC(=O)c1cnccn1,1971,Antibacterial (tuberculostatic),Small molecule,False,True,False,False,False,True,False,False,10.320648148148148,-0.5526851851851851,10.320648148148148,0.19212962962962998,0.5507568071868295,123.11499999999998,118.075,123.04326178,46.0,0.0,0.26840075469440844,-0.36420935692148526,0.36420935692148526,0.26840075469440844,1.5555555555555556,2.3333333333333335,2.6666666666666665,16.14685415983561,10.436375752046882,1.9661776545266099,-1.8735438774379827,1.8439399011566244,-2.1216161012350314,5.897149136478652,0.09949578440619172,2.981454614041131,208.70290908206394,6.69023444431199,4.612076558222283,4.612076558222283,4.304530452640311,2.3630112147463533,2.3630112147463533,1.4549036664042256,1.4549036664042256,0.8156264001193423,0.8156264001193423,0.4263321406978211,0.4263321406978211,-1.45,129.22533870330605,5.682450331125828,2.212180313039664,1.2183138294288087,51.73705399284308,5.733667477162185,5.693927994848461,0.0,0.0,5.907179729351506,0.0,9.77851570501903,4.9839785209472085,0.0,0.0,0.0,0.0,12.393687143226153,6.196843571613076,4.794537184071822,5.907179729351506,0.0,9.967957041894417,5.733667477162185,0.0,0.0,24.28445870968769,0.0,0.0,5.733667477162185,0.0,0.0,0.0,15.875136771245923,0.0,0.0,10.488465178920283,18.59053071483923,0.0,0.0,0.0,68.87,5.907179729351506,4.794537184071822,0.0,5.693927994848461,0.0,0.0,18.59053071483923,0.0,0.0,9.967957041894417,5.733667477162185,0.0,0.0,17.604444444444443,0.0,5.064444444444445,-0.5526851851851851,0.0,4.21712962962963,0.0,0.0,0.0,9.0,2.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,4.0,1.0,0.0,0.0,0.0,1.0,-0.4245000000000001,30.549899999999997,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
